Year,Quarter/Year,Date,Gross Metro Product,Total Households,Total Population,Total Real Personal Income,Disposable Real Pers Income,Persons Per Household,Res SF Permits,Res MF Permits,Total Res Permits,Employment Tot Non Agric,Total Employed,CPI Index,Fla - Gross State Product,Fla - Nbr of Households,Fla - Total Population,Fla -Total Real Personal Income,Fla - Dis Real Personal Income,Fla Total RealPers Inc per Hsld,Fla - Emplymt Tot NonAgricultur,Fla - Tot Resid Permits,Fla - Persons Per Hsld
1980,80Q1,2019-03-01,8.11546,114.59162,321.12639,7008.8525,6195.9228,2.802354919146793,2495.715,1511.2239,4006.9389,116.97489,116.97489,78.51432,264.8154,3752.798,9737.1064,236110.01,209321.12,62.91572581311331,3523.3168,164629.22,2.594625769892225
1980,80Q2,2019-03-01,8.04286,115.68591,324.07528,7154.218,6260.1576,2.801337518112621,1946.5386,970.67,2917.2086,117.79771,117.79771,81.25055,263.06551,3794.8007,9840.5,238949.5,211135.43,62.96760196128351,3548.3766,117633.44,2.593153311055308
1980,80Q3,2019-03-01,8.12163,116.79211,326.67467,7291.5602,6403.151,2.797061119967779,2976.9888,1804.5607,4781.5496,119.33895,119.33895,82.78262,265.0346,3836.152,9937.9004,243625.49,215294.12,63.50777810681119,3592.6666,196475.34,2.590590883781456
1980,80Q4,2019-03-01,8.3047,117.80884,328.97125,7470.6479,6570.499,2.792415662525834,2844.7576,2313.5453,5158.303,121.96869,121.96869,85.15288,270.75268,3873.4171,10028.888,248544.1,219685.97,64.16662434830475,3639.479,218250.05,2.58915777492695
1981,81Q1,2019-03-01,8.4697,118.81395,331.04643,7255.7455,6604.2535,2.786258936766263,1922.5325,963.96564,2886.4981,123.82773,123.82773,87.70145,276.8081,3909.2824,10113.749,251682.17,222571.39,64.38065717636567,3686.2542,149443.73,2.587111383920486
1981,81Q2,2019-03-01,8.3976,119.85509,332.98155,7301.0542,6619.8489,2.778201159416759,1756.5584,1453.6484,3210.2069,125.67161,125.67161,89.53458,275.49618,3945.4901,10192.77,255242.71,225696.27,64.69226978924621,3736.2448,174772.71,2.583397687400103
1981,81Q3,2019-03-01,8.44959,120.78433,334.84212,7468.9621,6695.2461,2.772231464131151,1397.8701,1199.8034,2597.6735,125.26509,125.26509,91.7418,280.60672,3977.4367,10266.474,261825.26,231007.59,65.82763718150436,3756.4036,141952.94,2.581178476077319
1981,81Q4,2019-03-01,8.41531,121.70554,336.63014,7403.0274,6558.7027,2.765939331931808,1171.039,998.58254,2169.6215,124.7173,124.7173,93.81956,280.51419,4009.0429,10336.338,260650.43,229441.12,65.01562505105645,3764.2797,118482.62,2.578255772718221
1982,82Q1,2019-03-01,8.26392,122.5495,338.33174,7232.2514,6510.8645,2.76077617615739,1023.5687,763.18464,1786.7533,122.54764,122.54764,94.92144,279.11404,4038.5802,10404.078,262867.68,230454.36,65.0891320667595,3763.9421,77420.676,2.576172190414839
1982,82Q2,2019-03-01,8.26268,123.22554,339.93308,7238.5292,6406.6905,2.758625200587476,1097.2175,1187.6169,2284.8344,120.01078,120.01078,95.67485,283.39037,4063.6004,10471.41,262810.0,228903.02,64.67417416338476,3759.088,97861.549,2.576879852654804
1982,82Q3,2019-03-01,8.18082,123.85508,341.43627,7373.8628,6439.1049,2.756740135325898,1212.1999,1209.9478,2422.1477,118.42589,118.42589,97.47112,284.8852,4088.3839,10539.719,264059.78,231267.27,64.58781427057279,3756.3847,104007.18,2.577967054414826
1982,82Q4,2019-03-01,8.16711,124.45545,342.90745,7251.5716,6420.7889,2.755262626104361,1615.014,1547.2507,3162.2647,118.20026,118.20026,98.08104,287.02754,4112.7684,10609.071,264289.85,232593.81,64.26081517257329,3766.4199,135962.58,2.579544960518565
1983,83Q1,2019-03-01,8.19766,124.96135,344.42868,7605.1056,6720.4481,2.756281682296166,1864.6109,1155.9327,3020.5436,117.94545,117.94545,98.08277,292.76533,4133.5976,10679.202,273235.46,242730.97,66.10112701826613,3792.8987,150117.04,2.583512725089641
1983,83Q2,2019-03-01,8.373,125.56892,346.08213,7580.6922,6836.3883,2.756112977638097,2098.0543,1819.6458,3917.7001,119.18173,119.18173,99.23919,301.3885,4156.3549,10749.85,277313.34,247430.77,66.72032265579631,3864.6917,194734.95,2.586364797674039
1983,83Q3,2019-03-01,8.59092,126.34627,347.93039,7478.9264,6893.1845,2.753784421178401,2026.8468,2070.8535,4097.7003,121.46393,121.46393,100.25109,308.76374,4182.5515,10820.867,279426.42,252167.72,66.8076460026852,3942.8049,203698.02,2.587144952070525
1983,83Q4,2019-03-01,8.83788,127.33921,349.95821,7671.3325,7026.9414,2.748236069628514,2066.4881,2105.5679,4172.056,123.64481,123.64481,101.16099,315.88507,4213.9886,10892.587,286303.53,258615.91,67.94122081867997,4021.2637,207394.01,2.584863898302905
1984,84Q1,2019-03-01,9.04615,128.50076,352.13078,7788.9274,7101.4548,2.74030114685703,2206.4701,1443.0089,3649.4789,125.7334,125.7334,102.31935,322.72337,4249.6493,10965.458,291372.44,263981.92,68.56387890643117,4105.3864,222818.94,2.580320686697606
