Year,Quarter/Year,Date,Gross Metro Product,Total Households,Total Population,Total Real Personal Income,Disposable Real Pers Income,Persons Per Household,Res SF Permits,Res MF Permits,Total Res Permits,Employment Tot Non Agric,Total Employed,CPI Index,Fla - Gross State Product,Fla - Nbr of Households,Fla - Total Population,Fla -Total Real Personal Income,Fla - Dis Real Personal Income,Fla Total RealPers Inc per Hsld,Fla - Emplymt Tot NonAgricultur,Fla - Tot Resid Permits,Fla - Persons Per Hsld
1980,80Q1,2016-12-01,7.77731,113.91428,321.12637,,,2.819017685930157,2495.715,1511.2239,4006.939,116.97489,,78.51432,252.75887,3730.786,9737.106,,,,3523.317,164629.22,2.609934206893668
1980,80Q2,2016-12-01,7.73292,115.24792,324.0753,,,2.81198393862553,1946.5386,970.67,2917.2085,117.79771,,81.25055,251.16273,3780.4336,9840.5,,,,3548.3767,117633.44,2.603008289842732
1980,80Q3,2016-12-01,7.82974,116.42616,326.6747,,,2.805853083190238,2976.9888,1804.5608,4781.55,119.33895,,82.78262,252.98277,3823.9795,9937.9,,,,3592.6667,196475.34,2.598837153807964
1980,80Q4,2016-12-01,8.03174,117.47243,328.97125,,,2.800412403148552,2844.7576,2313.5454,5158.303,121.9687,,85.15289,258.4695,3862.1604,10028.888,,,,3639.479,218250.05,2.596704165886015
1981,81Q1,2016-12-01,8.22505,118.42782,331.0464,,,2.795343188787905,1922.5325,963.9656,2886.498,123.82773,,87.70145,264.5908,3896.455,10113.749,,,,3686.254,149443.73,2.595628333959971
1981,81Q2,2016-12-01,8.18165,119.33419,332.98154,,,2.790328069432574,1756.5585,1453.6484,3210.2068,125.67162,,89.53458,263.42206,3928.343,10192.77,,,,3736.245,174772.72,2.594674141234612
1981,81Q3,2016-12-01,8.24773,120.22549,334.84213,,,2.785117615241161,1397.8701,1199.8033,2597.6736,125.26509,,91.7418,268.17932,3959.1042,10266.474,,,,3756.4036,141952.94,2.593130536953284
1981,81Q4,2016-12-01,8.22193,121.10176,336.63013,,,2.779729460579268,1171.039,998.5825,2169.6216,124.7173,,93.81956,267.82938,3989.2295,10336.338,,,,3764.28,118482.62,2.591061256315286
1982,82Q1,2016-12-01,8.07824,121.9544,338.33176,,,2.774248079610083,1023.5687,763.1846,1786.7533,122.54764,,94.92144,266.12274,4019.01,10404.078,,,,3763.942,77420.67,2.588716624243284
1982,82Q2,2016-12-01,8.09903,122.77481,339.93307,,,2.768752564145691,1097.2175,1187.617,2284.8345,120.01078,,95.67485,270.39087,4048.737,10471.41,,,,3759.088,97861.55,2.586339888216992
