Year,Quarter/Year,Date,Gross Metro Product,Total Households,Total Population,Total Real Personal Income,Disposable Real Pers Income,Persons Per Household,Res SF Permits,Res MF Permits,Total Res Permits,Employment Tot Non Agric,Total Employed,CPI Index,Fla - Gross State Product,Fla - Nbr of Households,Fla - Total Population,Fla -Total Real Personal Income,Fla - Dis Real Personal Income,Fla Total RealPers Inc per Hsld,Fla - Emplymt Tot NonAgricultur,Fla - Tot Resid Permits,Fla - Persons Per Hsld
1980,80Q1,2016-03-01,7.80466,113.91428,321.12637,,,2.819017685930157,2495.715,1511.2239,4006.939,116.97489,,78.51432,252.79004,3730.786,9737.106,,,,3523.317,164629.22,2.609934206893668
1980,80Q2,2016-03-01,7.76585,115.24792,324.0753,,,2.81198393862553,1946.5386,970.67,2917.2085,117.79771,,81.25055,251.1941,3780.4336,9840.5,,,,3548.3767,117633.44,2.603008289842732
1980,80Q3,2016-03-01,7.86513,116.42616,326.6747,,,2.805853083190238,2976.9888,1804.5608,4781.55,119.33895,,82.78262,253.01445,3823.9795,9937.9,,,,3592.6667,196475.34,2.598837153807964
1980,80Q4,2016-03-01,8.06654,117.47243,328.97125,,,2.800412403148552,2844.7576,2313.5454,5158.303,121.9687,,85.15289,258.50168,3862.1604,10028.888,,,,3639.4792,218250.05,2.596704165886015
1981,81Q1,2016-03-01,8.25907,118.42782,331.0464,,,2.795343188787905,1922.5325,963.9656,2886.498,123.82773,,87.70145,264.62347,3896.455,10113.749,,,,3686.254,149443.73,2.595628333959971
1981,81Q2,2016-03-01,8.21385,119.33419,332.98154,,,2.790328069432574,1756.5585,1453.6484,3210.2068,125.67162,,89.53458,263.4544,3928.343,10192.77,,,,3736.245,174772.72,2.594674141234612
1981,81Q3,2016-03-01,8.27831,120.22549,334.84213,,,2.785117615241161,1397.8701,1199.8033,2597.6736,125.26509,,91.7418,268.2123,3959.1042,10266.474,,,,3756.4036,141952.94,2.593130536953284
1981,81Q4,2016-03-01,8.24957,121.10176,336.63013,,,2.779729460579268,1171.039,998.5825,2169.6216,124.7173,,93.81956,267.8626,3989.2295,10336.338,,,,3764.2795,118482.62,2.591061256315286
1982,82Q1,2016-03-01,8.10264,121.9544,338.33176,,,2.774248079610083,1023.5687,763.1846,1786.7533,122.54764,,94.92144,266.1561,4019.01,10404.078,,,,3763.942,77420.67,2.588716624243284
1982,82Q2,2016-03-01,8.12066,122.77481,339.93307,,,2.768752564145691,1097.2175,1187.617,2284.8345,120.01078,,95.67485,270.42505,4048.737,10471.41,,,,3759.088,97861.55,2.586339888216992
1982,82Q3,2016-03-01,8.04716,123.56074,341.43628,,,2.763307179934339,1212.1998,1209.9478,2422.1477,118.42589,,97.47112,271.9122,4078.6543,10539.719,,,,3756.3848,104007.19,2.584116775967014
1982,82Q4,2016-03-01,8.03429,124.33593,342.90744,,,2.757911088130358,1615.014,1547.2507,3162.2646,118.20026,,98.08104,274.15375,4108.8096,10609.071,,,,3766.42,135962.58,2.582030328200168
1983,83Q1,2016-03-01,8.05836,125.13082,344.4287,,,2.752548892431137,1864.611,1155.9326,3020.5435,117.94545,,98.08277,279.65497,4139.202,10679.202,,,,3792.8987,150117.03,2.58001469848536
1983,83Q2,2016-03-01,8.22585,125.97604,346.08212,,,2.747205897248397,2098.0542,1819.6459,3917.7,119.18173,,99.23919,287.94592,4169.8315,10749.85,,,,3864.6917,194734.95,2.578005849876668
1983,83Q3,2016-03-01,8.44092,126.89524,347.9304,,,2.741871168690015,2026.8468,2070.8535,4097.7,121.46394,,100.25109,294.93668,4200.722,10820.867,,,,3942.805,203698.02,2.575954085988076
1983,83Q4,2016-03-01,8.69172,127.88351,349.95822,,,2.736539058084971,2066.488,2105.5679,4172.056,123.64481,,101.16099,301.76443,4231.9956,10892.587,,,,4021.2637,207394.0,2.573865388706926
1984,84Q1,2016-03-01,8.9121,128.92876,352.13077,,,2.731204193695805,2206.47,1443.0089,3649.479,125.7334,,102.31935,308.4857,4263.799,10965.458,,,,4105.386,222818.94,2.571757721224664
1984,84Q2,2016-03-01,9.09708,130.01878,354.41333,,,2.72586260231022,2014.5106,1487.2618,3501.7725,127.28746,,103.38992,314.60922,4296.2793,11039.93,,,,4175.375,216061.44,2.569649044930575
1984,84Q3,2016-03-01,9.16908,131.14041,356.7688,,,2.720510024331936,1831.7596,1238.429,3070.1887,128.16856,,104.30115,318.5742,4329.518,11116.27,,,,4240.0767,187989.3,2.567553709211972
1984,84Q4,2016-03-01,9.25703,132.27647,359.15085,,,2.715152967115013,1823.2596,1307.3003,3130.56,129.2005,,105.10728,322.16083,4363.339,11194.014,,,,4295.256,192666.28,2.565469701070671
1985,85Q1,2016-03-01,9.48477,133.40869,361.51077,,,2.709799264200855,2052.6763,995.4955,3048.172,131.65118,,105.73254,326.39023,4397.4985,11272.513,,,,4343.821,196447.97,2.563392119406067
1985,85Q2,2016-03-01,9.58991,134.51865,363.79996,,,2.704457411667453,1996.9088,1048.7096,3045.6184,132.57121,,106.79173,330.39056,4431.7554,11351.12,,,,4390.779,198522.06,2.56131464295164
1985,85Q3,2016-03-01,9.73619,135.5924,365.98196,,,2.699133284756373,2086.9949,1141.7747,3228.7695,133.04228,,107.61769,337.0305,4465.949,11429.403,,,,4429.7324,211702.97,2.559232763293983
