Year,Quarter/Year,Date,Gross Metro Product,Total Households,Total Population,Total Real Personal Income,Disposable Real Pers Income,Persons Per Household,Res SF Permits,Res MF Permits,Total Res Permits,Employment Tot Non Agric,Total Employed,CPI Index,Fla - Gross State Product,Fla - Nbr of Households,Fla - Total Population,Fla -Total Real Personal Income,Fla - Dis Real Personal Income,Fla Total RealPers Inc per Hsld,Fla - Emplymt Tot NonAgricultur,Fla - Tot Resid Permits,Fla - Persons Per Hsld,ln_Gross Metro Product,ln_Total Households,ln_Total Population,ln_Total Real Personal Income,ln_Disposable Real Pers Income,ln_Persons Per Household,ln_Res SF Permits,ln_Res MF Permits,ln_Total Res Permits,ln_Employment Tot Non Agric,ln_Total Employed,ln_CPI Index,ln_Fla - Gross State Product,ln_Fla - Nbr of Households,ln_Fla - Total Population,ln_Fla -Total Real Personal Income,ln_Fla - Dis Real Personal Income,ln_Fla Total RealPers Inc per Hsld,ln_Fla - Emplymt Tot NonAgricultur,ln_Fla - Tot Resid Permits,ln_Fla - Persons Per Hsld
1980,80Q1,2013-12-01,6.98437,113.91428,321.12637,,,2.819017685930157,2495.7151,1511.2239,4006.939,117.28027,125.70387,79.40052,224.2478,3730.7859,9737.1064,,,,3523.251,164629.22,2.609934384066371,1.9436747953699718,4.735446235728911,5.771834721672407,,,1.0363884859434964,7.822330580346348,7.320675131308402,8.295782887161147,4.764566540318501,4.833928902711772,4.374504917350032,5.412751690411406,8.224374187495293,9.18369926830942,,,,8.167139421900432,12.011451072733742,0.9593250808141263
1980,80Q2,2013-12-01,7.04368,115.24792,324.07529,,,2.811983851856068,1946.5386,970.66998,2917.2085,118.08324,124.74565,82.13436,225.29874,3780.4336,9840.5,,,,3548.3103,117633.44,2.603008289842732,1.9521307608683696,4.747085633991553,5.7809758653402925,,,1.0338902313487393,7.573807997318826,6.8779865341041795,7.978382444858747,4.77138979950011,4.826276864284186,4.408356442913131,5.417427254879285,8.237593991029769,9.194261801763492,,,,8.174226797327927,11.675328627767298,0.9566678107337236
1980,80Q3,2013-12-01,7.1354,116.42616,326.67465,,,2.805852653733491,2976.989,1804.5607,4781.5498,119.50112,126.92233,83.61086,227.60547,3823.9795,9937.9004,,,,3592.5996,196475.34,2.598837258411035,1.9650683110252378,4.757257252314618,5.788964721473396,,,1.0317074691587778,7.998667666013988,7.498072461643999,8.472519998877052,4.783325743712582,4.843575324567289,4.426173415960042,5.427613735355294,8.249046913278262,9.204111049974793,,,,8.186631341994753,12.188292206232942,0.9550641366965317
1980,80Q4,2013-12-01,7.29201,117.47243,328.97125,,,2.800412403148552,2844.7578,2313.5454,5158.3032,122.07902,129.12234,85.76058,232.11067,3862.1604,10028.888,,,,3639.4111,218250.05,2.596704165886015,1.9867792281813568,4.7662036677544695,5.795970360928754,,,1.0297666931742853,7.95323321112632,7.746536432100909,8.548362967187495,4.80466853998099,4.860760327034005,4.451559460359324,5.447214283787712,8.25898199501051,9.21322500741193,,,,8.19957716182778,12.293396702796898,0.9542430124014211
1981,81Q1,2013-12-01,7.42571,118.42782,331.04642,,,2.795343357667143,1922.5325,963.96564,2886.498,124.27245,114.06963,88.18947,236.83824,3896.4551,10113.749,,,,3686.1853,149443.73,2.595628267344849,2.0049483030128084,4.7743036610658836,5.802258607235959,,,1.0279549461700757,7.5613986063084315,6.871055650821786,7.967799281620097,4.822476332759959,4.736809051412209,4.4794875681303585,5.467377376458798,8.267822470055412,9.221651064246752,,,,8.212347408263009,11.914675213001285,0.9538285941913394
1981,81Q2,2013-12-01,7.53325,119.33419,332.98154,,,2.790328069432574,1756.5583,1453.6484,3210.2068,126.02953,114.84466,90.08838,239.29367,3928.3428,10192.77,,,,3736.175,174772.72,2.594674273334802,2.019326555602044,4.7819278764777735,5.808087053008408,,,1.0261591765306348,7.471111662159911,7.2818318131704585,8.074090637724957,4.836516244571638,4.7435804326253415,4.500791188483688,5.477691542412353,8.275972936542239,9.229433924408777,,,,8.225817639793458,12.071241665951082,0.9534609878665392
1981,81Q3,2013-12-01,7.51428,120.22549,334.8421,,,2.785117365710051,1397.8701,1199.8035,2597.6736,125.37341,114.37597,92.15221,238.86818,3959.1042,10266.474,,,,3756.3333,141952.94,2.593130536953284,2.016805210231788,4.789369062846832,5.8136590774243215,,,1.024290014577489,7.242705000021633,7.0899130723675965,7.862371554233868,4.831296564247546,4.73949100443404,4.523441666465258,5.475911851655742,8.283773066537494,9.236638913883702,,,,8.231198574410337,11.863250873204777,0.9528658473462092
1981,81Q4,2013-12-01,7.51143,121.10176,336.63013,,,2.779729460579268,1171.0389,998.58258,2169.6216,124.65929,112.35178,93.98907,238.43314,3989.2295,10336.338,,,,3764.2092,118482.62,2.591061256315286,2.0164258604327863,4.7966311838968725,5.818984790525483,,,1.022353606628611,7.065646582516501,6.906336853492162,7.682308053448731,4.8255843358727475,4.721634841852518,4.543178498913612,5.474088935597305,8.29135338346678,9.243420926726099,,,,8.2332930783319,11.682521562134049,0.9520675432593199
1982,82Q1,2013-12-01,7.46237,121.95441,338.33176,,,2.774247852127692,1023.5686,763.18469,1786.7533,123.17339,132.6217,95.11314,241.5728,4019.0098,10404.078,,,,3763.8718,77420.672,2.588716753066887,2.009873058131472,4.803647286369711,5.8240269525506605,,,1.0203796661809494,6.931050427769784,6.63750005966033,7.488155453027164,4.813593037510423,4.887500714437964,4.555067130353705,5.487170876941286,8.298790832863745,9.249953123656933,,,,8.233203440614073,11.257009104021636,0.9511622907931875
1982,82Q2,2013-12-01,7.33782,122.77481,339.93307,,,2.768752564145691,1097.2175,1187.6169,2284.8345,120.44691,130.45061,96.00536,242.94704,4048.7371,10471.41,,,,3759.0176,97861.547,2.586339824336828,1.9930417957875843,4.810351864377786,5.828748745290947,,,1.0183968809131612,7.000532708626373,7.079703973168954,7.73404887182118,4.791209074933559,4.8709946876929235,4.564404023242547,5.492843477200824,8.306160284311893,9.256403965284433,,,,8.23191292564952,11.491308973015732,0.9502436809725396
