Year,Quarter/Year,Date,Gross Metro Product,Total Households,Total Population,Total Real Personal Income,Disposable Real Pers Income,Persons Per Household,Res SF Permits,Res MF Permits,Total Res Permits,Employment Tot Non Agric,Total Employed,CPI Index,Fla - Gross State Product,Fla - Nbr of Households,Fla - Total Population,Fla -Total Real Personal Income,Fla - Dis Real Personal Income,Fla Total RealPers Inc per Hsld,Fla - Emplymt Tot NonAgricultur,Fla - Tot Resid Permits,Fla - Persons Per Hsld
1980,80Q1,2021-09-01,8.66321,114.59001,321.12639,7022.6164,6208.0904,2.802394292486754,2495.715,1511.2239,4006.9389,116.97489,116.97489,78.51432,261.45062,3752.7455,9737.1064,236573.68,209732.18,63.04016086355976,3523.4372,164629.22,2.594662068077891
1980,80Q2,2021-09-01,8.62042,115.68008,324.07528,7168.2835,6272.4653,2.801478698839074,1946.5386,970.67,2917.2086,117.79771,117.79771,81.25055,260.0674,3794.6094,9840.5,239419.28,211550.53,63.09457832471506,3548.4979,117633.44,2.593284041303435
1980,80Q3,2021-09-01,8.73426,116.78589,326.67467,7305.743,6415.6058,2.797210091047814,2976.9888,1804.5607,4781.5496,119.33895,119.33895,82.78262,262.37903,3835.9478,9937.9004,244099.37,215712.89,63.63469544606421,3592.7894,196475.34,2.59072878937508
1980,80Q4,2021-09-01,8.96835,117.80462,328.97125,7485.3535,6583.4327,2.792515692508494,2844.7576,2313.5453,5158.303,121.96869,121.96869,85.15288,267.66625,3873.2785,10028.888,249033.35,220118.41,64.2952346442426,3639.6034,218250.05,2.589250424414356
1981,81Q1,2021-09-01,9.20453,118.81218,331.04643,7269.9985,6617.2267,2.786300444954381,1922.5325,963.96564,2886.4981,123.82773,123.82773,87.70145,276.42951,3909.224,10113.749,252176.56,223008.6,64.50808651538003,3686.3802,149443.73,2.587150032845393
1981,81Q2,2021-09-01,9.18908,119.85635,332.98155,7315.1593,6632.638,2.77817195334248,1756.5584,1453.6484,3210.2069,125.67161,125.67161,89.53458,276.52867,3945.5317,10192.77,255735.82,226132.3,64.81656705482813,3736.3725,174772.71,2.583370449158982
1981,81Q3,2021-09-01,9.25817,120.78791,334.84212,7483.488,6708.2673,2.772149298717066,1397.8701,1199.8034,2597.6735,125.26509,125.26509,91.7418,278.20602,3977.5543,10266.474,262334.47,231456.86,65.95371180727815,3756.532,141952.94,2.581102161194883
1981,81Q4,2021-09-01,9.12458,121.70809,336.63014,7417.5302,6571.5514,2.76588138060502,1171.039,998.58254,2169.6215,124.7173,124.7173,93.81956,275.15882,4009.1268,10336.338,261161.05,229890.6,65.1416288454633,3764.4084,118482.62,2.578201816914346
1982,82Q1,2021-09-01,8.89811,122.55047,338.33174,7246.3972,6523.5994,2.760754324320421,1023.5687,763.18464,1786.7533,122.54764,122.54764,94.92144,274.78012,4038.6121,10404.078,263381.84,230905.12,65.2159290068982,3764.0708,77420.676,2.576151841866665
1982,82Q2,2021-09-01,8.80023,123.22389,339.93308,7252.5523,6419.102,2.758662139297826,1097.2175,1187.6169,2284.8344,120.01078,120.01078,95.67485,278.32105,4063.546,10471.41,263319.14,229346.47,64.80033448618522,3759.2165,97861.549,2.57691435017593
