Year,Quarter/Year,Date,Gross Metro Product,Total Households,Total Population,Total Real Personal Income,Disposable Real Pers Income,Persons Per Household,Res SF Permits,Res MF Permits,Total Res Permits,Employment Tot Non Agric,Total Employed,CPI Index,Fla - Gross State Product,Fla - Nbr of Households,Fla - Total Population,Fla -Total Real Personal Income,Fla - Dis Real Personal Income,Fla Total RealPers Inc per Hsld,Fla - Emplymt Tot NonAgricultur,Fla - Tot Resid Permits,Fla - Persons Per Hsld
1980,80Q1,2008-06-01,6.90358,113.91602,324.07529,,,2.844861416331083,2495.7151,1575.9137,4071.6287,117.33738,,79.31405,199.14635,3730.7859,9737.1064,,,,3528.7813,167978.42,2.609934384066371
1980,80Q2,2008-06-01,7.01172,115.24792,324.07529,,,2.811983851856068,1946.5386,1324.3649,3270.9033,118.1415,,82.05959,201.64906,3780.4336,9840.5,,,,3553.8799,135945.39,2.603008289842732
1980,80Q3,2008-06-01,7.16169,116.42457,324.07529,,,2.783564414281281,2976.9888,1850.4351,4827.4238,119.4054,,83.54187,205.75201,3823.9795,9937.9004,,,,3598.2385,198850.41,2.598837258411035
1980,80Q4,2008-06-01,7.38728,117.47038,324.07529,,,2.75878302257982,2844.7578,1849.2864,4694.0439,122.06296,,85.70009,212.23289,3862.1604,10028.888,,,,3645.1238,194213.8,2.596704165886015
1981,81Q1,2008-06-01,7.58941,118.42653,332.98154,,,2.811714064407696,1922.5325,1370.7137,3293.2461,124.31329,,88.13989,218.32764,3896.4551,10113.749,,,,3691.9714,176586.59,2.595628267344849
1981,81Q2,2008-06-01,7.76422,119.33418,332.98154,,,2.79032830325729,1756.5583,1294.8639,3051.4224,126.08822,,90.04692,222.3819,3928.3428,10192.77,,,,3742.0393,164176.8,2.594674273334802
1981,81Q3,2008-06-01,7.81373,120.22626,332.98154,,,2.769624040538232,1397.8701,1042.9342,2440.8044,125.2489,,92.11929,225.77975,3959.1042,10266.474,,,,3762.2295,131484.84,2.593130536953284
1981,81Q4,2008-06-01,7.88742,121.10265,332.98154,,,2.749580954669448,1171.0389,907.48828,2078.5273,124.69038,,93.96341,229.36256,3989.2295,10336.338,,,,3770.1179,112403.77,2.591061256315286
1982,82Q1,2008-06-01,7.91278,121.95496,339.93307,,,2.787365679919866,1023.5685,985.33447,2008.9031,123.19273,,95.09257,232.73776,4019.0098,10404.078,,,,3769.78,86360.461,2.588716753066887
1982,82Q2,2008-06-01,7.85748,122.77481,339.93307,,,2.768752564145691,1097.2175,1127.3411,2224.5586,120.49258,,95.98862,237.39966,4048.7371,10471.41,,,,3764.918,95435.938,2.586339824336828
1982,82Q3,2008-06-01,7.76473,123.5603,339.93307,,,2.751151219283216,1212.1998,1218.8177,2431.0176,118.20977,,97.59468,240.59697,4078.6543,10539.719,,,,3762.2107,104364.14,2.584116775967014
1982,82Q4,2008-06-01,7.71333,124.33539,339.93307,,,2.734000914783795,1615.0139,1376.5061,2991.52,118.10038,,97.99233,243.53188,4108.8096,10609.071,,,,3772.2615,129091.47,2.582030328200168
1983,83Q1,2008-06-01,7.65246,125.13048,346.08212,,,2.76576993870718,1864.6108,1540.3792,3404.99,117.65382,,98.19134,244.30553,4139.2021,10679.202,,,,3798.7813,169246.05,2.580014636154151
1983,83Q2,2008-06-01,7.73072,125.97605,346.08212,,,2.747205679174732,2098.0542,1804.396,3902.4502,119.40029,,99.24074,251.47797,4169.8315,10749.85,,,,3870.6855,193976.14,2.578005849876668
1983,83Q3,2008-06-01,7.86812,126.89546,346.08212,,,2.727301039769271,2026.8468,1960.7883,3987.635,122.13096,,100.16713,253.99712,4200.7222,10820.867,,,,3948.9199,198221.47,2.575953963344684
1983,83Q4,2008-06-01,7.91576,127.88373,346.08212,,,2.706224787156271,2066.488,1846.4369,3912.9248,123.91686,,101.15372,257.42035,4231.9956,10892.587,,,,4027.5007,194500.34,2.573865388706926
1984,84Q1,2008-06-01,7.97201,128.92883,354.41333,,,2.748906741804761,2206.4702,1443.0043,3649.4744,125.64635,,102.28239,259.89194,4263.7988,10965.458,,,,4111.7534,222818.58,2.571757841856891
1984,84Q2,2008-06-01,8.03661,130.01878,354.41333,,,2.72586260231022,2014.5107,1487.2571,3501.7678,127.565,,103.24515,263.19464,4296.2793,11039.93,,,,4181.8501,216061.08,2.569649044930575
1984,84Q3,2008-06-01,8.06422,131.14049,354.41333,,,2.702546940308062,1831.7598,1239.0819,3070.8418,128.59996,,104.04827,266.17847,4329.5181,11116.27,,,,4246.6528,188037.84,2.56755364990852
1984,84Q4,2008-06-01,8.08575,132.27661,354.41333,,,2.679334842342875,1823.2598,1306.6572,3129.917,129.49657,,104.91111,268.35355,4363.3389,11194.014,,,,4301.9175,192618.45,2.565469759866693
1985,85Q1,2008-06-01,8.2047,133.4088,363.79996,,,2.726956242766594,2052.676,994.88031,3047.5564,131.78391,,105.57391,269.63516,4397.4985,11272.513,,,,4350.5576,196391.16,2.563392119406067
1985,85Q2,2008-06-01,8.24389,134.51865,363.79996,,,2.704457411667453,1996.9086,1048.781,3045.6895,132.86513,,106.50726,273.28979,4431.7554,11351.12,,,,4397.5884,198528.66,2.56131464295164
1985,85Q3,2008-06-01,8.2591,135.59238,363.79996,,,2.683041333148662,2086.9946,1142.8789,3229.8735,133.2345,,107.23833,276.08337,4465.9492,11429.403,,,,4436.6055,211804.92,2.559232648683062
1985,85Q4,2008-06-01,8.36245,136.63464,363.79996,,,2.662574878522753,2083.4197,1057.46,3140.8796,134.85948,,108.0638,279.96942,4500.2476,11507.797,,,,4480.98,203735.28,2.557147522282996
1986,86Q1,2008-06-01,8.2782,137.65463,372.06296,,,2.702872834716856,2051.51,817.15259,2868.6626,133.33386,,108.4097,282.85553,4534.8984,11586.949,,,,4528.6978,199762.69,2.555062534587324
1986,86Q2,2008-06-01,8.2914,138.66158,372.06296,,,2.683244774796306,2202.6389,754.24005,2956.8789,133.44612,,107.9758,284.62335,4570.1519,11667.51,,,,4574.9312,200273.16,2.552980788231569
1986,86Q3,2008-06-01,8.35372,139.66536,372.06296,,,2.663960197431919,2144.3083,695.59271,2839.9011,134.78276,,108.38432,286.85876,4606.1396,11749.822,,,,4630.998,190507.02,2.550904449357114
1986,86Q4,2008-06-01,8.39881,140.67851,372.06296,,,2.644774670985639,2161.5425,697.01447,2858.5569,136.44337,,109.07671,289.64215,4642.5293,11833.011,,,,4689.0054,191557.11,2.548828501739343
1987,87Q1,2008-06-01,8.46564,141.71417,380.10959,,,2.682227119560451,2621.7834,858.09308,3479.8765,138.362,,110.29751,291.94284,4678.8706,11915.891,,,,4754.749,196409.98,2.546745148284289
1987,87Q2,2008-06-01,8.56384,142.78548,380.10959,,,2.662102547121738,2363.0598,794.81641,3157.8762,140.83417,,111.34966,293.25287,4714.7139,11997.28,,,,4826.4253,178810.41,2.544646452460244
1987,87Q3,2008-06-01,8.63463,143.90033,380.10959,,,2.641478237054773,2297.8032,796.35974,3094.1631,142.6496,,112.40439,295.75003,4749.7349,12076.343,,,,4892.459,175829.23,2.542529899931889
1987,87Q4,2008-06-01,8.63213,145.04538,380.10959,,,2.620625282928695,2213.3533,702.7309,2916.0842,143.13109,,113.3225,302.06433,4784.1099,12153.623,,,,4946.1606,164006.36,2.54041467567457
1988,88Q1,2008-06-01,8.75328,146.20195,389.16235,,,2.661813676219777,2434.0969,1854.6594,4288.7563,145.60417,,113.90882,300.26294,4818.1401,12230.012,,,,4989.6343,167960.3,2.538326355433293
1988,88Q2,2008-06-01,8.87092,147.35146,389.16235,,,2.641048483672982,2351.8872,1936.6304,4288.5176,148.03966,,115.04534,303.89786,4852.1274,12306.4,,,,5040.5449,168089.78,2.536289545901041
1988,88Q3,2008-06-01,9.00557,148.48293,389.16235,,,2.62092315931535,2433.0459,851.77783,3284.8237,150.22284,,116.34035,308.34818,4886.459,12383.803,,,,5097.6606,171326.84,2.534310223415361
1988,88Q4,2008-06-01,9.12273,149.61644,389.16235,,,2.601066767796373,2672.9692,528.93201,3201.9014,151.62267,,117.52127,312.36804,4921.8667,12463.732,,,,5166.9473,175011.06,2.532318073547177
1989,89Q1,2008-06-01,9.28653,150.77979,398.2337,,,2.641160993791011,2351.9949,355.69846,2707.6934,153.79973,,118.57314,314.26584,4959.1699,12547.826,,,,5211.0386,177458.88,2.530227084980492
1989,89Q2,2008-06-01,9.40535,152.00076,398.2337,,,2.619945452904314,2389.7041,501.34912,2891.0532,155.22197,,120.37582,314.75699,4999.186,12637.72,,,,5246.5586,174287.39,2.527955551163729
1989,89Q3,2008-06-01,9.47458,153.28928,398.2337,,,2.597922698834517,2290.3396,1542.6741,3833.0137,156.11385,,121.23726,317.86917,5042.2646,12734.195,,,,5292.1938,148671.34,2.525491224716767
1989,89Q4,2008-06-01,9.50982,154.5838,398.2337,,,2.576167101597968,2927.9617,1032.2783,3960.24,156.82443,,122.19569,323.50555,5086.8789,12834.614,,,,5324.6255,159522.39,2.523082277425555
1990,90Q1,2008-06-01,9.52793,155.80487,407.75601,,,2.617094125491713,2155.762,620.50568,2776.2676,155.16667,181.9787,124.36469,326.98846,5131.0308,12935.482,,,,5369.7666,154517.47,2.52102988740586
1990,90Q2,2008-06-01,9.44963,156.87308,407.75601,,,2.599273310627929,2002.6567,412.38242,2415.0393,153.73334,178.89708,125.50322,329.69025,5172.7246,13033.308,,,,5383.3335,128435.89,2.519621477625158
1990,90Q3,2008-06-01,9.4802,157.73692,407.75601,,,2.585038493207551,1959.5737,131.59518,2091.1689,154.03333,182.56232,127.51054,331.07172,5210.4453,13125.306,,,,5377.9336,117456.24,2.519037288425233
1990,90Q4,2008-06-01,9.41448,158.4566,407.75601,,,2.573297735783804,1834.0071,2023.5167,3857.5237,152.36665,180.94928,129.5267,330.21545,5244.6064,13211.539,,,,5356.1333,104978.38,2.519071593246731
1991,91Q1,2008-06-01,9.35907,159.12022,415.13599,,,2.608945550728877,1852.0127,95.33089,1947.3436,150.8,180.66132,130.44305,329.51044,5276.1045,13292.778,,,,5305.0332,91423.758,2.519430386566452
1991,91Q2,2008-06-01,9.34762,159.8159,415.13599,,,2.597588788099307,2154.6458,265.27127,2419.917,149.73332,179.91582,131.07759,330.98169,5305.8345,13369.798,,,,5275.0669,101065.09,2.51982944435979
1991,91Q3,2008-06-01,9.30864,160.6058,415.13599,,,2.584813188564797,1869.6761,1897.9408,3767.6169,148.39999,179.52783,131.95792,330.40454,5334.5649,13443.36,,,,5278.8003,92999.477,2.520048073648893
1991,91Q4,2008-06-01,9.32701,161.44826,415.13599,,,2.571325265444174,2087.6663,133.45694,2221.123,147.76668,179.64998,132.83922,331.68732,5362.5513,13514.193,,,,5275.833,95743.68,2.520105122350997
1992,92Q1,2008-06-01,9.33617,162.27567,423.17099,,,2.607729119220398,1797.6443,89.9996,1887.6439,147.09999,177.66522,133.58563,333.14868,5389.9219,13583.018,,,,5303.7002,101673.05,2.520076960669875
1992,92Q2,2008-06-01,9.40284,163.02039,423.17099,,,2.595816327025104,2476.3213,53.05204,2529.3735,147.09999,177.86182,134.68816,335.95776,5416.8042,13650.553,,,,5321.9668,96647.867,2.520038106601675
1992,92Q3,2008-06-01,9.40128,163.63937,423.17099,,,2.585997428369469,2378.8638,114.5909,2493.4546,147.09999,177.20869,135.46898,341.21857,5443.3901,13717.596,,,,5350.8003,99945.406,2.520046468835662
1992,92Q4,2008-06-01,9.45528,164.18791,423.17099,,,2.577357796929141,2379.1716,106.35748,2485.5293,148.53334,178.24913,136.38939,355.6181,5470.1294,13785.257,,,,5414.5664,109821.69,2.520097056570545
1993,93Q1,2008-06-01,9.5051,164.74583,429.224,,,2.605370952333057,2230.7361,50.25821,2280.9944,150.26668,181.56395,137.56752,342.61697,5497.5352,13854.724,,,,5475.2007,104277.99,2.520170130061195
