Year,Quarter/Year,Date,Gross Metro Product,Total Households,Total Population,Total Real Personal Income,Disposable Real Pers Income,Persons Per Household,Res SF Permits,Res MF Permits,Total Res Permits,Employment Tot Non Agric,Total Employed,CPI Index,Fla - Gross State Product,Fla - Nbr of Households,Fla - Total Population,Fla -Total Real Personal Income,Fla - Dis Real Personal Income,Fla Total RealPers Inc per Hsld,Fla - Emplymt Tot NonAgricultur,Fla - Tot Resid Permits,Fla - Persons Per Hsld
1980,80Q1,2017-12-01,7.62888,114.59161,321.12637,6597.302,5839.551,2.802354989165437,2495.715,1511.2239,4006.939,116.97489,,78.51432,251.0461,3752.798,9737.106,223006.98,197876.13,59.42418963130977,3523.317,164629.22,2.594625663305086
1980,80Q2,2017-12-01,7.59112,115.68591,324.0753,6707.7,5865.9736,2.801337690994521,1946.5386,970.67,2917.2085,117.79771,,81.25055,249.4604,3794.801,9840.5,224514.8,198394.86,59.16378750822507,3548.3767,117633.44,2.593153106052201
1980,80Q3,2017-12-01,7.68908,116.7921,326.6747,6836.035,5997.763,2.797061616325077,2976.9888,1804.5608,4781.55,119.33895,,82.78262,251.2691,3836.152,9937.9,228735.3,202156.03,59.62623483115372,3592.6667,196475.34,2.590590779510301
1980,80Q4,2017-12-01,7.88731,117.80885,328.97125,7034.076,6188.423,2.792415425496471,2844.7576,2313.5454,5158.303,121.9687,,85.15289,256.71835,3873.417,10028.888,234414.05,207355.16,60.51867124040608,3639.479,218250.05,2.589157841771232
1981,81Q1,2017-12-01,8.07951,118.81396,331.0464,6819.4814,6206.512,2.786258449764658,1922.5325,963.9656,2886.498,123.82773,,87.70145,262.79977,3909.2825,10113.749,236816.3,209499.31,60.5779449297921,3686.254,149443.73,2.587111317741811
1981,81Q2,2017-12-01,8.03614,119.85509,332.98154,6843.708,6209.136,2.778201075982672,1756.5585,1453.6484,3210.2068,125.67162,,89.53458,261.63666,3945.49,10192.77,239767.1,212030.1,60.76991704452426,3736.245,174772.72,2.583397752877336
1981,81Q3,2017-12-01,8.09905,120.78433,334.84213,6993.322,6270.157,2.772231546923347,1397.8701,1199.8033,2597.6736,125.26509,,91.7418,266.36172,3977.437,10266.474,245642.4,216709.8,61.75896689249886,3756.4036,141952.94,2.581178281390755
1981,81Q4,2017-12-01,8.06882,121.70554,336.63013,6934.5405,6144.907,2.76593924976628,1171.039,998.5825,2169.6216,124.7173,,93.81956,266.01788,4009.043,10336.338,244620.3,215351.25,61.017130522172,3764.28,118482.62,2.578255708407218
1982,82Q1,2017-12-01,7.92256,122.5495,338.33176,6769.288,6096.442,2.76077633935675,1023.5687,763.1846,1786.7533,122.54764,,94.92144,264.32156,4038.58,10404.078,246655.23,216245.52,61.07474161710304,3763.942,77420.67,2.576172317992958
1982,82Q2,2017-12-01,7.9388,123.22554,339.93307,6785.4175,6003.493,2.758625119435468,1097.2175,1187.617,2284.8345,120.01078,,95.67485,268.5648,4063.6003,10471.41,246758.66,214927.47,60.72414651608329,3759.088,97861.55,2.576879916068517
1982,82Q3,2017-12-01,7.86469,123.85508,341.43628,6921.423,6045.618,2.756740216065421,1212.1998,1209.9478,2422.1477,118.42589,,97.47112,270.0407,4088.384,10539.719,248357.9,217570.63,60.74720476354472,3756.3848,104007.19,2.577966991358933
1982,82Q4,2017-12-01,7.85203,124.45545,342.90744,6820.99,6047.4995,2.755262545754324,1615.014,1547.2507,3162.2646,118.20026,,98.08104,272.26932,4112.7686,10609.071,249338.86,219572.1,60.62555038958428,3766.42,135962.58,2.579544835077762
1983,83Q1,2017-12-01,7.87579,124.96135,344.4287,7163.711,6341.777,2.756281842345653,1864.611,1155.9326,3020.5435,117.94545,,98.08277,277.73175,4133.5977,10679.202,258292.75,229641.48,62.48618485538638,3792.8987,150117.03,2.583512662589298
1983,83Q2,2017-12-01,8.03987,125.56892,346.08212,7150.2505,6457.506,2.756112898000556,2098.0542,1819.6459,3917.7,119.18173,,99.23919,285.96747,4156.355,10749.85,262466.06,234425.36,63.14813340053966,3864.6917,194734.95,2.586364735447285
